,2023-03-23,62300.0
,2023-03-24,63000.0
,2023-03-25,63000.0
,2023-03-26,63000.0
,2023-03-27,62100.0
,2023-03-28,62900.0
,2023-03-29,62700.0
,2023-03-30,63200.0
,2023-03-31,64000.0
,2023-04-01,64000.0
,2023-04-02,64000.0
,2023-04-03,63100.0
,2023-04-04,63600.0
,2023-04-05,63900.0
,2023-04-06,62300.0
,2023-04-07,65000.0
,2023-04-08,65000.0
,2023-04-09,65000.0
,2023-04-10,65700.0
,2023-04-11,65900.0
,2023-04-12,66000.0
,2023-04-13,66100.0
,2023-04-14,65100.0
,2023-04-15,65100.0
,2023-04-16,65100.0
,2023-04-17,65300.0
,2023-04-18,65600.0
,2023-04-19,65500.0
,2023-04-20,65300.0
,2023-04-21,65700.0
,2023-04-22,65700.0
,2023-04-23,65700.0
,2023-04-24,65200.0
,2023-04-25,63600.0
,2023-04-26,64100.0
,2023-04-27,64600.0
,2023-04-28,65500.0
,2023-04-29,65500.0
,2023-04-30,65500.0
,2023-05-01,65500.0
,2023-05-02,65700.0
,2023-05-03,65400.0
,2023-05-04,65100.0
,2023-05-05,65100.0
,2023-05-06,65100.0
,2023-05-07,65100.0
,2023-05-08,65900.0
,2023-05-09,65300.0
,2023-05-10,64600.0
,2023-05-11,64200.0
,2023-05-12,64100.0
,2023-05-13,64100.0
,2023-05-14,64100.0
,2023-05-15,64500.0
,2023-05-16,65400.0
,2023-05-17,65000.0
,2023-05-18,66200.0
,2023-05-19,68400.0
,2023-05-20,68400.0
,2023-05-21,68400.0
,2023-05-22,68500.0
,2023-05-23,68400.0
,2023-05-24,68500.0
,2023-05-25,68800.0
,2023-05-26,70300.0
,2023-05-27,70300.0
,2023-05-28,70300.0
,2023-05-29,70300.0
,2023-05-30,72300.0
,2023-05-31,71400.0
,2023-06-01,70900.0
,2023-06-02,72200.0
,2023-06-03,72200.0
,2023-06-04,72200.0
,2023-06-05,71700.0
,2023-06-06,71700.0
,2023-06-07,71000.0
,2023-06-08,52296.515625
,2023-06-09,52299.984375
,2023-06-10,52300.765625
,2023-06-11,52301.109375
,2023-06-12,52300.921875
,2023-06-13,52301.2734375
,2023-06-14,52300.828125
,2023-06-15,52300.15234375
,2023-06-16,52290.51953125
,2023-06-17,52297.25
,2023-06-18,52301.171875
,2023-06-19,52300.8828125
,2023-06-20,52301.1640625
,2023-06-21,52301.0703125
,2023-06-22,52300.765625
,2023-06-23,52299.05859375
,2023-06-24,52301.14453125
,2023-06-25,52301.12890625
,2023-06-26,52297.57421875
,2023-06-27,52301.2265625
,2023-06-28,52301.1796875
,2023-06-29,52298.359375
,2023-06-30,52299.109375
,2023-06-31,52299.74609375
,2023-06-32,52298.84765625
,2023-06-33,52299.67578125
,2023-06-34,52299.35546875
,2023-06-35,52298.65234375
,2023-06-36,52299.12109375
,2023-06-37,52301.140625
