,Date,Close
,2013-12-02,2030.780029
,2013-12-03,2009.359985
,2013-12-04,1986.800049
,2013-12-05,1984.77002
,2013-12-06,1980.410034
,2013-12-09,2000.380005
,2013-12-10,1993.449951
,2013-12-11,1977.969971
,2013-12-12,1967.930054
,2013-12-13,1962.910034
,2013-12-16,1961.150024
,2013-12-17,1965.73999
,2013-12-18,1974.630005
,2013-12-19,1975.650024
,2013-12-20,1983.349976
,2013-12-23,1996.890015
,2013-12-24,2001.589966
,2013-12-26,1999.300049
,2013-12-27,2002.280029
,2013-12-30,2011.339966
,2014-01-02,1967.189941
,2014-01-03,1946.140015
,2014-01-06,1953.280029
,2014-01-07,1959.439941
,2014-01-08,1958.959961
,2014-01-09,1946.109985
,2014-01-10,1938.540039
,2014-01-13,1948.920044
,2014-01-14,1946.069946
,2014-01-15,1953.280029
,2014-01-16,1957.319946
,2014-01-17,1944.47998
,2014-01-20,1953.780029
,2014-01-21,1963.890015
,2014-01-22,1970.420044
,2014-01-23,1947.589966
,2014-01-24,1940.560059
,2014-01-27,1910.339966
,2014-01-28,1916.930054
,2014-01-29,1941.150024
,2014-02-03,1919.959961
,2014-02-04,1886.849976
,2014-02-05,1891.319946
,2014-02-06,1907.890015
,2014-02-07,1922.5
,2014-02-10,1923.300049
,2014-02-11,1932.060059
,2014-02-12,1935.839966
,2014-02-13,1926.959961
,2014-02-14,1940.280029
,2014-02-17,1946.359985
,2014-02-18,1946.910034
,2014-02-19,1942.930054
,2014-02-20,1930.569946
,2014-02-21,1957.829956
,2014-02-24,1949.050049
,2014-02-25,1964.859985
,2014-02-26,1970.77002
,2014-02-27,1978.430054
,2014-02-28,1979.98999
,2014-03-03,1964.689941
,2014-03-04,1954.109985
,2014-03-05,1971.23999
,2014-03-06,1975.619995
,2014-03-07,1974.680054
,2014-03-10,1954.420044
,2014-03-11,1963.869995
,2014-03-12,1932.540039
,2014-03-13,1934.380005
,2014-03-14,1919.900024
,2014-03-17,1927.530029
,2014-03-18,1940.209961
,2014-03-19,1937.680054
,2014-03-20,1919.52002
,2014-03-21,1934.939941
,2014-03-24,1945.550049
,2014-03-25,1941.25
,2014-03-26,1964.310059
,2014-03-27,1977.969971
,2014-03-28,1981.0
,2014-03-31,1985.609985
,2014-04-01,1991.97998
,2014-04-02,1997.25
,2014-04-03,1993.699951
,2014-04-04,1988.089966
,2014-04-07,1989.699951
,2014-04-08,1993.030029
,2014-04-09,1998.949951
,2014-04-10,2008.609985
,2014-04-11,1997.439941
,2014-04-14,1997.02002
,2014-04-15,1992.27002
,2014-04-16,1992.209961
,2014-04-17,1992.050049
,2014-04-18,2004.280029
,2014-04-21,1999.219971
,2014-04-22,2004.219971
,2014-04-23,2000.369995
,2014-04-24,1998.339966
,2014-04-25,1971.660034
,2014-04-28,1969.26001
,2014-04-29,1964.77002
,2014-04-30,1961.790039
,2014-05-02,1959.439941
,2014-05-07,1939.880005
,2014-05-08,1950.599976
,2014-05-09,1956.550049
,2014-05-12,1964.939941
,2014-05-13,1982.930054
,2014-05-14,2010.829956
,2014-05-15,2010.199951
,2014-05-16,2013.439941
,2014-05-19,2015.140015
,2014-05-20,2011.26001
,2014-05-21,2008.329956
,2014-05-22,2015.589966
,2014-05-23,2017.170044
,2014-05-26,2010.349976
,2014-05-27,1997.630005
,2014-05-28,2017.060059
,2014-05-29,2012.26001
,2014-05-30,1994.959961
,2014-06-02,2002.0
,2014-06-03,2008.560059
,2014-06-05,1995.47998
,2014-06-09,1990.040039
,2014-06-10,2011.800049
,2014-06-11,2014.670044
,2014-06-12,2011.650024
,2014-06-13,1990.849976
,2014-06-16,1993.589966
,2014-06-17,2001.550049
,2014-06-18,1989.48999
,2014-06-19,1992.030029
,2014-06-20,1968.069946
,2014-06-23,1974.920044
,2014-06-24,1994.349976
,2014-06-25,1981.77002
,2014-06-26,1995.050049
,2014-06-27,1988.51001
,2014-06-30,2002.209961
,2014-07-01,1999.0
,2014-07-02,2015.280029
,2014-07-03,2010.969971
,2014-07-04,2009.660034
,2014-07-07,2005.119995
,2014-07-08,2006.660034
,2014-07-09,2000.5
,2014-07-10,2002.839966
,2014-07-11,1988.73999
,2014-07-14,1993.880005
,2014-07-15,2012.719971
,2014-07-16,2013.47998
,2014-07-17,2020.900024
,2014-07-18,2019.420044
,2014-07-21,2018.5
,2014-07-22,2028.930054
,2014-07-23,2028.319946
,2014-07-24,2026.619995
,2014-07-25,2033.849976
,2014-07-28,2048.810059
,2014-07-29,2061.969971
,2014-07-30,2082.610107
,2014-07-31,2076.120117
,2014-08-01,2073.100098
,2014-08-04,2080.419922
,2014-08-05,2066.26001
,2014-08-06,2060.72998
,2014-08-07,2054.51001
,2014-08-08,2031.099976
,2014-08-11,2039.369995
,2014-08-12,2041.469971
,2014-08-13,2062.360107
,2014-08-14,2063.219971
,2014-08-18,2053.129883
,2014-08-19,2071.139893
,2014-08-20,2072.780029
,2014-08-21,2044.209961
,2014-08-22,2056.699951
,2014-08-25,2060.889893
,2014-08-26,2068.050049
,2014-08-27,2074.929932
,2014-08-28,2075.76001
,2014-08-29,2068.540039
,2014-09-01,2067.860107
,2014-09-02,2051.580078
,2014-09-03,2051.199951
,2014-09-04,2056.26001
,2014-09-05,2049.409912
,2014-09-11,2034.160034
,2014-09-12,2041.859985
,2014-09-15,2035.819946
,2014-09-16,2042.920044
,2014-09-17,2062.610107
,2014-09-18,2047.73999
,2014-09-19,2053.820068
,2014-09-22,2039.27002
,2014-09-23,2028.910034
,2014-09-24,2035.640015
,2014-09-25,2034.109985
,2014-09-26,2031.640015
,2014-09-29,2026.599976
,2014-09-30,2020.089966
,2014-10-01,1991.540039
,2014-10-02,1976.160034
,2014-10-06,1968.390015
,2014-10-07,1972.910034
,2014-10-08,1965.25
,2014-10-10,1940.920044
,2014-10-13,1927.209961
,2014-10-14,1929.25
,2014-10-15,1925.910034
,2014-10-16,1918.829956
,2014-10-17,1900.660034
,2014-10-20,1930.060059
,2014-10-21,1915.280029
,2014-10-22,1936.969971
,2014-10-23,1931.650024
,2014-10-24,1925.689941
,2014-10-27,1931.969971
,2014-10-28,1925.680054
,2014-10-29,1961.170044
,2014-10-30,1958.930054
,2014-10-31,1964.430054
,2014-11-03,1952.969971
,2014-11-04,1935.189941
,2014-11-05,1931.430054
,2014-11-06,1936.47998
,2014-11-07,1939.869995
,2014-11-10,1958.22998
,2014-11-11,1963.0
,2014-11-12,1967.27002
,2014-11-13,1960.51001
,2014-11-14,1945.140015
,2014-11-17,1943.630005
,2014-11-18,1967.01001
,2014-11-19,1966.869995
,2014-11-20,1958.040039
,2014-11-21,1964.839966
,2014-11-24,1978.540039
,2014-11-25,1980.209961
,2014-11-26,1980.839966
,2014-11-27,1982.089966
,2014-11-28,1980.780029
,2014-12-01,1965.219971
,2014-12-02,1965.829956
,2014-12-03,1969.910034
,2014-12-04,1986.609985
,2014-12-05,1986.619995
,2014-12-08,1978.949951
,2014-12-09,1970.949951
,2014-12-10,1945.560059
,2014-12-11,1916.589966
,2014-12-12,1921.709961
,2014-12-15,1920.359985
,2014-12-16,1904.130005
,2014-12-17,1900.160034
,2014-12-18,1897.5
,2014-12-19,1929.97998
,2014-12-22,1943.119995
,2014-12-23,1939.02002
,2014-12-24,1946.609985
,2014-12-26,1948.160034
,2014-12-29,1927.859985
,2014-12-30,1915.589966
,2015-01-02,1926.439941
,2015-01-05,1915.75
,2015-01-06,1882.449951
,2015-01-07,1883.829956
,2015-01-08,1904.650024
,2015-01-09,1924.699951
,2015-01-12,1920.949951
,2015-01-13,1917.140015
,2015-01-14,1913.660034
,2015-01-15,1914.140015
,2015-01-16,1888.130005
,2015-01-19,1902.619995
,2015-01-20,1918.310059
,2015-01-21,1921.22998
,2015-01-22,1920.819946
,2015-01-23,1936.089966
,2015-01-26,1935.680054
,2015-01-27,1952.400024
,2015-01-28,1961.579956
,2015-01-29,1951.02002
,2015-01-30,1949.26001
,2015-02-02,1952.680054
,2015-02-03,1951.959961
,2015-02-04,1962.790039
,2015-02-05,1952.839966
,2015-02-06,1955.52002
,2015-02-09,1947.0
,2015-02-10,1935.859985
,2015-02-11,1945.699951
,2015-02-12,1941.630005
,2015-02-13,1957.5
,2015-02-16,1958.22998
,2015-02-17,1961.449951
,2015-02-23,1968.390015
,2015-02-24,1976.119995
,2015-02-25,1990.469971
,2015-02-26,1993.079956
,2015-02-27,1985.800049
,2015-03-02,1996.810059
,2015-03-03,2001.380005
,2015-03-04,1998.290039
,2015-03-05,1998.380005
,2015-03-06,2012.939941
,2015-03-09,1992.819946
,2015-03-10,1984.77002
,2015-03-11,1980.829956
,2015-03-12,1970.589966
,2015-03-13,1985.790039
,2015-03-16,1987.329956
,2015-03-17,2029.910034
,2015-03-18,2028.449951
,2015-03-19,2037.890015
,2015-03-20,2037.23999
,2015-03-23,2036.589966
,2015-03-24,2041.369995
,2015-03-25,2042.810059
,2015-03-26,2022.560059
,2015-03-27,2019.800049
,2015-03-30,2030.040039
,2015-03-31,2041.030029
,2015-04-01,2028.449951
,2015-04-02,2029.069946
,2015-04-03,2045.420044
,2015-04-06,2046.430054
,2015-04-07,2047.030029
,2015-04-08,2059.26001
,2015-04-09,2058.870117
,2015-04-10,2087.76001
,2015-04-13,2098.919922
,2015-04-14,2111.719971
,2015-04-15,2119.959961
,2015-04-16,2139.899902
,2015-04-17,2143.5
,2015-04-20,2146.709961
,2015-04-21,2144.790039
,2015-04-22,2143.889893
,2015-04-23,2173.409912
,2015-04-24,2159.800049
,2015-04-27,2157.540039
,2015-04-28,2147.669922
,2015-04-29,2142.629883
,2015-04-30,2127.169922
,2015-05-04,2132.22998
,2015-05-06,2104.580078
,2015-05-07,2091.0
,2015-05-08,2085.52002
,2015-05-11,2097.379883
,2015-05-12,2096.77002
,2015-05-13,2114.159912
,2015-05-14,2120.330078
,2015-05-15,2106.5
,2015-05-18,2113.719971
,2015-05-19,2120.850098
,2015-05-20,2139.540039
,2015-05-21,2122.810059
,2015-05-22,2146.100098
,2015-05-26,2143.5
,2015-05-27,2107.5
,2015-05-28,2110.889893
,2015-05-29,2114.800049
,2015-06-01,2102.370117
,2015-06-02,2078.639893
,2015-06-03,2063.159912
,2015-06-04,2072.860107
,2015-06-05,2068.100098
,2015-06-08,2065.189941
,2015-06-09,2064.030029
,2015-06-10,2051.320068
,2015-06-11,2056.610107
,2015-06-12,2052.169922
,2015-06-15,2042.319946
,2015-06-16,2028.719971
,2015-06-17,2034.859985
,2015-06-18,2041.880005
,2015-06-19,2046.959961
,2015-06-22,2055.159912
,2015-06-23,2081.199951
,2015-06-24,2085.530029
,2015-06-25,2085.060059
,2015-06-26,2090.26001
,2015-06-29,2060.48999
,2015-06-30,2074.199951
,2015-07-01,2097.889893
,2015-07-02,2107.330078
,2015-07-03,2104.409912
,2015-07-06,2053.929932
,2015-07-07,2040.290039
,2015-07-08,2016.209961
,2015-07-09,2027.810059
,2015-07-10,2031.170044
,2015-07-13,2061.52002
,2015-07-14,2059.22998
,2015-07-15,2072.909912
,2015-07-16,2087.889893
,2015-07-17,2076.790039
,2015-07-20,2073.310059
,2015-07-21,2083.620117
,2015-07-22,2064.72998
,2015-07-23,2065.070068
,2015-07-24,2045.959961
,2015-07-27,2038.810059
,2015-07-28,2039.099976
,2015-07-29,2037.619995
,2015-07-30,2019.030029
,2015-07-31,2030.160034
,2015-08-03,2008.48999
,2015-08-04,2027.98999
,2015-08-05,2029.76001
,2015-08-06,2013.290039
,2015-08-07,2010.22998
,2015-08-10,2003.170044
,2015-08-11,1986.650024
,2015-08-12,1975.469971
,2015-08-13,1983.459961
,2015-08-14,
,2015-08-17,1968.52002
,2015-08-18,1956.26001
,2015-08-19,1939.380005
,2015-08-20,1914.550049
,2015-08-21,1876.069946
,2015-08-24,1829.810059
,2015-08-25,1846.630005
,2015-08-26,1894.089966
,2015-08-27,1908.0
,2015-08-28,1937.670044
,2015-08-31,1941.48999
,2015-09-01,1914.22998
,2015-09-02,1915.219971
,2015-09-03,1915.530029
,2015-09-04,1886.040039
,2015-09-07,1883.219971
,2015-09-08,1878.680054
,2015-09-09,1934.199951
,2015-09-10,1962.109985
,2015-09-11,1941.369995
,2015-09-14,1931.459961
,2015-09-15,1937.560059
,2015-09-16,1975.449951
,2015-09-17,1976.48999
,2015-09-18,1995.949951
,2015-09-21,1964.680054
,2015-09-22,1982.060059
,2015-09-23,1944.640015
,2015-09-24,1947.099976
,2015-09-25,1942.849976
,2015-09-30,1962.810059
,2015-10-01,1979.319946
,2015-10-02,1969.680054
,2015-10-05,1978.25
,2015-10-06,1990.650024
,2015-10-07,2005.839966
,2015-10-08,2019.530029
,2015-10-12,2021.630005
,2015-10-13,2019.050049
,2015-10-14,2009.550049
,2015-10-15,2033.27002
,2015-10-16,2030.26001
,2015-10-19,2030.27002
,2015-10-20,2039.359985
,2015-10-21,2042.97998
,2015-10-22,2023.0
,2015-10-23,2040.400024
,2015-10-26,2048.080078
,2015-10-27,2044.650024
,2015-10-28,2042.51001
,2015-10-29,2034.160034
,2015-10-30,2029.469971
,2015-11-02,2035.23999
,2015-11-03,2048.399902
,2015-11-04,2052.77002
,2015-11-05,2049.409912
,2015-11-06,2041.069946
,2015-11-09,2025.699951
,2015-11-10,1996.589966
,2015-11-11,1997.27002
,2015-11-12,1993.359985
,2015-11-13,1973.290039
,2015-11-16,1943.02002
,2015-11-17,1963.579956
,2015-11-18,1962.880005
,2015-11-19,1988.910034
,2015-11-20,1989.859985
,2015-11-23,2003.699951
,2015-11-24,2016.290039
,2015-11-25,2009.420044
,2015-11-26,2030.680054
,2015-11-27,2028.98999
,2015-11-30,1991.969971
,2015-12-01,2023.930054
,2015-12-02,2009.290039
,2015-12-03,1994.069946
,2015-12-04,1974.400024
,2015-12-07,1963.670044
,2015-12-08,1949.040039
,2015-12-09,1948.23999
,2015-12-10,1952.069946
,2015-12-11,1948.619995
,2015-12-14,1927.819946
,2015-12-15,1932.969971
,2015-12-16,1969.400024
,2015-12-17,1977.959961
,2015-12-18,1975.319946
,2015-12-21,1981.189941
,2015-12-22,1992.560059
,2015-12-23,1999.219971
,2015-12-24,1990.650024
,2015-12-28,1964.060059
,2015-12-29,1966.310059
,2015-12-30,1961.310059
,2016-01-04,1918.76001
,2016-01-05,1930.530029
,2016-01-06,1925.430054
,2016-01-07,1904.329956
,2016-01-08,1917.619995
,2016-01-11,1894.839966
,2016-01-12,1890.859985
,2016-01-13,1916.280029
,2016-01-14,1900.01001
,2016-01-15,1878.869995
,2016-01-18,1878.449951
,2016-01-19,1889.640015
,2016-01-20,1845.449951
,2016-01-21,1840.530029
,2016-01-22,1879.430054
,2016-01-25,1893.430054
,2016-01-26,1871.689941
,2016-01-27,1897.869995
,2016-01-28,1906.939941
,2016-01-29,1912.060059
,2016-02-01,1924.819946
,2016-02-02,1906.599976
,2016-02-03,1890.670044
,2016-02-04,1916.26001
,2016-02-05,1917.790039
,2016-02-11,1861.540039
,2016-02-12,1835.280029
,2016-02-15,1862.199951
,2016-02-16,1888.300049
,2016-02-17,1883.939941
,2016-02-18,1908.839966
,2016-02-19,1916.23999
,2016-02-22,1916.359985
,2016-02-23,1914.219971
,2016-02-24,1912.530029
,2016-02-25,1918.569946
,2016-02-26,1920.160034
,2016-02-29,1916.660034
,2016-03-02,1947.420044
,2016-03-03,1958.170044
,2016-03-04,1955.630005
,2016-03-07,1957.869995
,2016-03-08,1946.119995
,2016-03-09,1952.949951
,2016-03-10,1969.329956
,2016-03-11,1971.410034
,2016-03-14,1972.27002
,2016-03-15,1969.969971
,2016-03-16,1974.900024
,2016-03-17,1987.98999
,2016-03-18,1992.119995
,2016-03-21,1989.76001
,2016-03-22,1996.810059
,2016-03-23,1995.119995
,2016-03-24,1985.969971
,2016-03-25,1983.810059
,2016-03-28,1982.540039
,2016-03-29,1994.910034
,2016-03-30,2002.140015
,2016-03-31,1995.849976
,2016-04-01,1973.569946
,2016-04-04,1978.969971
,2016-04-05,1962.73999
,2016-04-06,1971.319946
,2016-04-07,1973.890015
,2016-04-08,1972.050049
,2016-04-11,1970.369995
,2016-04-12,1981.319946
,2016-04-14,2015.930054
,2016-04-15,2014.709961
,2016-04-18,2009.099976
,2016-04-19,2011.359985
,2016-04-20,2005.829956
,2016-04-21,2022.099976
,2016-04-22,2015.48999
,2016-04-25,2014.550049
,2016-04-26,2019.630005
,2016-04-27,2015.400024
,2016-04-28,2000.930054
,2016-04-29,1994.150024
,2016-05-02,1978.150024
,2016-05-03,1986.410034
,2016-05-04,1976.709961
,2016-05-09,1967.810059
,2016-05-10,1982.5
,2016-05-11,1980.099976
,2016-05-12,1977.48999
,2016-05-13,1966.98999
,2016-05-16,1967.910034
,2016-05-17,1968.060059
,2016-05-18,1956.72998
,2016-05-19,1946.780029
,2016-05-20,1947.670044
,2016-05-23,1955.25
,2016-05-24,1937.680054
,2016-05-25,1960.51001
,2016-05-26,1957.060059
,2016-05-27,1969.170044
,2016-05-30,1967.130005
,2016-05-31,1983.400024
,2016-06-01,1982.719971
,2016-06-02,1985.109985
,2016-06-03,1985.839966
,2016-06-07,2011.630005
,2016-06-08,2027.079956
,2016-06-09,2024.170044
,2016-06-10,2017.630005
,2016-06-13,1979.060059
,2016-06-14,1972.030029
,2016-06-15,1968.829956
,2016-06-16,1951.98999
,2016-06-17,1953.400024
,2016-06-20,1981.119995
,2016-06-21,1982.699951
,2016-06-22,1992.579956
,2016-06-23,1986.709961
,2016-06-24,1925.23999
,2016-06-27,1926.849976
,2016-06-28,1936.219971
,2016-06-29,1956.359985
,2016-06-30,1970.349976
,2016-07-01,1987.319946
,2016-07-04,1995.300049
,2016-07-05,1989.849976
,2016-07-06,1953.119995
,2016-07-07,1974.079956
,2016-07-08,1963.099976
,2016-07-11,1988.540039
,2016-07-12,1991.22998
,2016-07-13,2005.550049
,2016-07-14,2008.77002
,2016-07-15,2017.26001
,2016-07-18,2021.109985
,2016-07-19,2016.890015
,2016-07-20,2015.459961
,2016-07-21,2012.219971
,2016-07-22,2010.339966
,2016-07-25,2012.319946
,2016-07-26,2027.339966
,2016-07-27,2025.050049
,2016-07-28,2021.099976
,2016-07-29,2016.189941
,2016-08-01,2029.609985
,2016-08-02,2019.030029
,2016-08-03,1994.790039
,2016-08-04,2000.030029
,2016-08-05,2017.939941
,2016-08-08,2031.119995
,2016-08-09,2043.780029
,2016-08-10,2044.640015
,2016-08-11,2048.800049
,2016-08-12,2050.469971
,2016-08-16,2047.76001
,2016-08-17,2043.75
,2016-08-18,2055.469971
,2016-08-19,2056.23999
,2016-08-22,2042.160034
,2016-08-23,2049.929932
,2016-08-24,2043.76001
,2016-08-25,2042.920044
,2016-08-26,2037.5
,2016-08-29,2032.349976
,2016-08-30,2039.73999
,2016-08-31,2034.650024
,2016-09-01,2032.719971
,2016-09-02,2038.310059
,2016-09-05,2060.080078
,2016-09-06,2066.530029
,2016-09-07,2061.879883
,2016-09-08,2063.72998
,2016-09-09,2037.869995
,2016-09-12,1991.47998
,2016-09-13,1999.359985
,2016-09-19,2015.780029
,2016-09-20,2025.709961
,2016-09-21,2035.98999
,2016-09-22,2049.699951
,2016-09-23,2054.070068
,2016-09-26,2047.109985
,2016-09-27,2062.820068
,2016-09-28,2053.060059
,2016-09-29,2068.719971
,2016-09-30,2043.630005
,2016-10-04,2054.860107
,2016-10-05,2053.0
,2016-10-06,2065.300049
,2016-10-07,2053.800049
,2016-10-10,2056.820068
,2016-10-11,2031.930054
,2016-10-12,2033.72998
,2016-10-13,2015.439941
,2016-10-14,2022.660034
,2016-10-17,2027.609985
,2016-10-18,2040.430054
,2016-10-19,2040.939941
,2016-10-20,2040.599976
,2016-10-21,2033.0
,2016-10-24,2047.73999
,2016-10-25,2037.170044
,2016-10-26,2013.890015
,2016-10-27,2024.119995
,2016-10-28,2019.420044
,2016-10-31,2008.189941
,2016-11-01,2007.390015
,2016-11-02,1978.939941
,2016-11-03,1983.800049
,2016-11-04,1982.02002
,2016-11-07,1997.579956
,2016-11-08,2003.380005
,2016-11-09,1958.380005
,2016-11-10,2002.599976
,2016-11-11,1984.430054
,2016-11-14,1974.400024
,2016-11-15,1967.530029
,2016-11-16,1979.650024
,2016-11-17,1980.550049
,2016-11-18,1974.579956
,2016-11-21,1966.050049
,2016-11-22,1983.469971
,2016-11-23,1987.949951
,2016-11-24,1971.26001
,2016-11-25,1974.459961
,2016-11-28,1978.130005
,2016-11-29,1978.390015
,2016-11-30,1983.47998
,2016-12-01,1983.75
,2016-12-02,1970.609985
,2016-12-05,1963.359985
,2016-12-06,1989.859985
,2016-12-07,1991.890015
,2016-12-08,2031.069946
,2016-12-09,2024.689941
,2016-12-12,2027.23999
,2016-12-13,2035.97998
,2016-12-14,2036.869995
,2016-12-15,2036.650024
,2016-12-16,2042.23999
,2016-12-19,2038.390015
,2016-12-20,2041.939941
,2016-12-21,2037.959961
,2016-12-22,2035.72998
,2016-12-23,2035.900024
,2016-12-26,2037.75
,2016-12-27,2042.170044
,2016-12-28,2024.48999
,2016-12-29,2026.459961
,2017-01-02,2026.160034
,2017-01-03,2043.969971
,2017-01-04,2045.640015
,2017-01-05,2041.949951
,2017-01-06,2049.120117
,2017-01-09,2048.780029
,2017-01-10,2045.119995
,2017-01-11,2075.169922
,2017-01-12,2087.139893
,2017-01-13,2076.790039
,2017-01-16,2064.169922
,2017-01-17,2071.870117
,2017-01-18,2070.540039
,2017-01-19,2072.790039
